OSHPD_ID,FAC_NAME,SURG_IP,OP_RM_MIN_IP,SURG_OP,OP_RM_MIN_OP,OP_RM_IP_ONLY,OP_RM_OP_ONLY,OP_RM_IP_AND_OP,OP_RM_TOTL,AMB_SURG_PROG,BIRTHS_LIVE_TOTL,BIRTHS_LIVE_<5LBS_8OZ,BIRTHS_LIVE_<3LBS_5OZ,ABC_OP_PROG,ABC_LDR,ABC_LDRP,BIRTHS_LIVE_ABC,BIRTHS_LIVE_C_SEC,LICENSURE_CVSURG_SVCS,CVSURG_LIC_OP_RM,CVSURG_WITH_ECBPASS_PED,CVSURG_WITHOUT_ECBPASS_PED,CVSURG_WITH_ECBPASS_ADLT,CVSURG_WITHOUT_ECBPASS_ADLT,CVSURG_WITH_ECBPASS_TOTL,CVSURG_WITHOUT_ECBPASS_TOTL,CVSURG_CABG_TOTL,CATH_CARD_RM,CATH_IP_PED_DX_VIS,CATH_IP_PED_THER_VIS,CATH_OP_PED_DX_VIS,CATH_OP_PED_THER_VIS,CATH_IP_ADLT_DX_VIS,CATH_IP_ADLT_THER_VIS,CATH_OP_ADLT_DX_VIS,CATH_OP_ADLT_THER_VIS,CATH_DX_VIS_TOTL,CATH_THER_VIS_TOTL,CARDIAC_CATH_DX_PROC,MYOCARDIAL_BIOPSY,PACEMKR_PERM_IMPL,OTH_PERM_PACEMAKER_PROC,ICD_IMPLANTATION,OTH_ICD_PROCEDURES,PCI_WITH_STENT,PCI_WITHOUT_STENT,ATHERECTOMY_PTCRA,THROMBO_AGT,PTBV,DX_EP_STUDY,CATHETER_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTIONAL,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATHETER_BASED_VENTRICULAR_INS,OTHR_CATH_PROC,CATH_TOTL,EQUIP_ACQ_OVER_500K,EQUIP_01_DESCRIP,EQUIP_01_VALUE,EQUIP_01_ACQUI_DT,EQUIP_01_ACQUI_MEANS,EQUIP_02_DESCRIP,EQUIP_02_VALUE,EQUIP_02_ACQUI_DT,EQUIP_02_ACQUI_MEANS,EQUIP_03_DESCRIP,EQUIP_03_VALUE,EQUIP_03_ACQUI_DT,EQUIP_03_ACQUI_MEANS,EQUIP_04_DESCRIP,EQUIP_04_VALUE,EQUIP_04_ACQUI_DT,EQUIP_04_ACQUI_MEANS,EQUIP_05_DESCRIP,EQUIP_05_VALUE,EQUIP_05_ACQUI_DT,EQUIP_05_ACQUI_MEANS,EQUIP_06_DESCRIP,EQUIP_06_VALUE,EQUIP_06_ACQUI_DT,EQUIP_06_ACQUI_MEANS,EQUIP_07_DESCRIP,EQUIP_07_VALUE,EQUIP_07_ACQUI_DT,EQUIP_07_ACQUI_MEANS,EQUIP_08_DESCRIP,EQUIP_08_VALUE,EQUIP_08_ACQUI_DT,EQUIP_08_ACQUI_MEANS,EQUIP_09_DESCRIP,EQUIP_09_VALUE,EQUIP_09_ACQUI_DT,EQUIP_09_ACQUI_MEANS,EQUIP_10_DESCRIP,EQUIP_10_VALUE,EQUIP_10_ACQUI_DT,EQUIP_10_ACQUI_MEANS,CAP_EXP_OVER_1MIL,PROJ_01_DESCRIP_CAP_EXP,PROJ_01_PROJTD_CAP_EXP,PROJ_01_OSHPD_PROJ_NO,PROJ_02_DESCRIP_CAP_EXP,PROJ_02_PROJTD_CAP_EXP,PROJ_02_OSHPD_PROJ_NO,PROJ_03_DESCRIP_CAP_EXP,PROJ_03_PROJTD_CAP_EXP,PROJ_03_OSHPD_PROJ_NO,PROJ_04_DESCRIP_CAP_EXP,PROJ_04_PROJTD_CAP_EXP,PROJ_04_OSHPD_PROJ_NO,PROJ_05_DESCRIP_CAP_EXP,PROJ_05_PROJTD_CAP_EXP,PROJ_05_OSHPD_PROJ_NO
106560521,VENTURA COUNTY MEDICAL CENTER - SANTA PAULA  HOSPITAL,644,46109,1928,74526,0,0,2,2,Yes,337,2,1,No,,,0,37,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106560525,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,1240,137100,495,44040,0,0,3,3,Yes,522,2,1,No,,,0,161,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,355,84,82,4,437,88,152,0,51,0,13,0,52,36,3,0,0,0,0,0,0,0,4,0,388,699,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106560529,ST. JOHNS REGIONAL MEDICAL CENTER,2002,216498,1771,124804,1,2,6,9,No,1891,99,21,No,,,0,644,CV SURG,2,0,0,73,293,73,293,87,3,0,0,0,0,558,518,599,979,1157,1497,936,0,123,4,62,32,198,26,7,0,1,22,102,199,306,0,40,2,76,2136,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106571086,WOODLAND MEMORIAL HOSPITAL,1285,167697,9402,262618,0,5,5,10,Yes,668,41,19,No,,,0,161,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,28,15,91,55,119,70,55,0,29,13,9,4,0,0,0,0,0,0,0,0,0,0,0,0,106,216,Yes,128 Slice CT Scanner,607214,3/26/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Construction and Equipment Related to 126 Slice CT,1108420,S15112-57-00-BPT01,,,,,,,,,,,,
106281266,NAPA STATE HOSPITAL,0,0,0,0,1,0,0,1,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Main Kitchen,19748458,,,,,,,,,,,,,
106301781,FAIRVIEW DEVELOPMENTAL CENTER,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106361768,PATTON STATE HOSPITAL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106541123,PORTERVILLE DEVELOPMENTAL CENTER,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106554011,SONORA REGIONAL MEDICAL CENTER - GREENLEY,1293,163500,2916,269520,0,2,5,7,Yes,560,7,2,Yes,,YES,347,213,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,35,153,114,455,149,608,149,0,42,10,0,0,0,0,0,0,0,0,0,130,117,0,0,0,309,757,Yes,PET CT,620000,6/1/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,ED expansion,2500000,S150886-55-00,,,,,,,,,,,,
106334001,SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,2876,368271,1231,105335,0,0,5,5,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70,0,4,0,74,0,0,53,8,11,1,0,1,0,0,0,0,0,49,193,2,0,0,0,318,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106334068,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,2369,223765,1796,164065,0,0,4,4,Yes,3432,157,17,No,,,0,943,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,0,54,0,105,0,0,80,17,7,1,0,0,0,0,0,0,0,2,78,0,0,0,0,185,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106430743,EL CAMINO HOSPITAL LOS GATOS,1242,237484,2964,224960,0,0,7,7,Yes,643,15,0,No,,,0,121,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106260011,MAMMOTH HOSPITAL,357,56175,882,86505,0,0,2,2,No,109,1,0,Yes,YES,YES,78,31,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106014207,TELECARE HERITAGE PSYCHIATRIC HEALTH FACILITY,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106514033,NORTH VALLEY BEHAVIORAL HEALTH,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106364231,ARROWHEAD REGIONAL MEDICAL CENTER,7827,764880,6400,383400,0,0,18,18,Yes,3126,198,27,No,,,0,1022,CATH LAB,0,0,0,0,0,0,0,0,2,0,0,0,0,407,0,80,0,487,0,400,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,Yes,Dual Purpose Cardiac Catheterization Lab,1247225,5/26/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106105051,DEPARTMENT OF STATE HOSPITAL - COALINGA,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106281078,ST. HELENA HOSPITAL,3028,408104,2678,239677,0,0,7,7,Yes,249,4,0,No,,,0,66,CV SURG,1,0,0,180,3,180,3,120,2,0,0,0,0,471,640,690,214,1161,854,1161,0,106,23,46,8,257,49,6,0,0,90,78,110,73,0,6,2,0,2015,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,2344,316448,5137,477693,0,0,9,9,No,1535,56,2,No,,,0,365,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106150788,SAN JOAQUIN COMMUNITY HOSPITAL,6747,647268,14044,707566,2,4,11,17,Yes,3600,158,36,No,,,0,892,CV SURG,8,0,0,146,137,146,137,86,3,0,0,0,0,986,248,816,393,1802,641,1802,0,169,0,169,0,574,48,4,12,0,211,59,58,60,1,26,0,882,4075,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106434153,KAISER FOUNDATION HOSPITAL - SANTA CLARA,4219,742874,19002,1567412,2,8,9,19,Yes,4438,411,75,Yes,YES,YES,2984,1454,CV SURG,2,0,0,662,148,662,148,416,3,0,0,0,0,867,1700,781,791,1648,2491,2558,113,133,49,450,23,1822,10,316,2,0,67,812,34,114,0,0,0,0,6503,Yes,16 Slice Scanner Replaement,648391,6/8/15,Lease,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,PET-CT Replacement,3485101,,,,,,,,,,,,,
106304306,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - IRVINE,3618,485963,13884,948045,0,6,8,14,Yes,2639,164,12,Yes,,YES,1849,790,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,40,0,49,0,49,0,15,17,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,84,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106190796,RONALD REAGAN UCLA MEDICAL CENTER,9398,2412972,17460,1468480,0,15,23,38,Yes,1911,153,34,No,,,0,584,CV SURG,3,110,52,547,374,657,426,221,6,101,441,67,123,1147,7920,359,1399,1674,9883,1184,220,292,151,73,28,875,733,376,13,32,269,264,348,267,20,80,11,6320,11556,Yes,ROCHE MODULAR PRE-ANALYTICS EVO 7 (LAB),793731,1/31/15,Purchase,HV PREVIUS ADV DIGITAL ULTRASOUND SYSTEM,754526,5/6/15,Purchase,DA VINCI ROBOT,2234500,8/12/15,Purchase,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Emergency Department Expansion,2850000,H1328591900,,,,,,,,,,,,
106504042,KAISER FOUNDATION HOSPITAL - MODESTO,2283,328311,5980,534872,0,0,9,9,Yes,2858,184,22,No,,,2021,837,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,239,1,248,56,487,57,484,0,62,21,0,0,45,0,0,0,0,0,0,0,0,0,10,0,0,622,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Improve Hospital Functionality Project,1700000,S140195-50-00,,,,,,,,,,,,
106190930,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106560473,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,3266,531669,8468,702347,0,0,15,15,Yes,2978,167,24,No,,,0,931,CV SURG,2,0,0,123,0,123,0,100,3,0,0,0,0,701,1346,615,1181,1316,2527,950,0,316,79,126,8,361,72,2,0,0,165,247,201,361,1,30,12,912,3843,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106150736,KERN MEDICAL CENTER,2535,308670,3182,279299,0,0,8,8,No,2589,279,40,No,,,0,833,CV SURG,0,0,0,0,0,0,0,0,1,0,0,0,0,277,0,135,0,412,0,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106364268,LOMA LINDA UNIVERSITY HEART AND SURGICAL HOSPITAL,1311,306979,3257,405248,0,0,7,7,Yes,0,0,0,No,,,0,0,CV SURG,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,92,81,92,81,92,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,5516,866486,13082,1453979,0,14,11,25,Yes,3454,330,93,No,,,0,1236,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106100899,ST. AGNES MEDICAL CENTER,4657,659849,7621,470364,0,8,15,23,No,3295,109,82,No,,,0,1155,CV SURG,4,0,0,285,142,285,142,298,3,0,0,0,0,1076,947,1595,812,2671,1759,2492,1,312,177,96,59,836,92,1,0,33,84,160,179,172,8,11,22,182,4917,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,3 WEST NURSING CORE,2250000,S151257-10-00,NORTHWEST PROJECT,2670000,,,,,,,,,,
106580996,RIDEOUT MEMORIAL HOSPITAL,1813,274459,3063,202959,0,3,6,9,Yes,0,0,0,No,,,0,0,CV SURG,2,0,0,145,28,145,28,127,2,0,0,0,0,631,372,871,325,1502,697,1366,0,117,46,55,43,392,146,3,0,0,0,0,57,21,0,19,0,56,2321,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,Pneumalictube,3893900,5141572-58-00,Womens Imaging Center,232909495,N/A,NICU Renovation,4660000,S152074-58,,,,,,
106410852,MILLS-PENINSULA MEDICAL CENTER,3208,507900,3738,378300,0,0,11,11,Yes,2247,99,1,No,,,0,617,CV SURG,2,0,0,148,0,148,0,67,2,0,0,0,0,239,366,293,310,532,676,435,3,79,50,30,20,408,20,25,0,8,7,81,0,0,0,15,9,42,1232,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106484044,KAISER FOUNDATION HOSPITAL - VACAVILLE,1881,289899,4616,467259,6,4,0,10,Yes,1122,19,3,Yes,,YES,867,255,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106240942,MERCY MEDICAL CENTER - MERCED,2039,198039,1277,112239,8,4,6,18,Yes,2724,169,44,No,,,0,944,CATH LAB,0,0,0,0,0,0,0,0,1,1,0,1,0,176,67,364,3,542,70,110,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,10,134,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106344035,VIBRA HOSPITAL OF SACRAMENTO,62,6519,0,0,2,0,0,2,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106420491,LOMPOC VALLEY MEDICAL CENTER,418,45444,3682,267319,0,0,4,4,No,420,0,0,Yes,,YES,316,104,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106154160,CRESTWOOD PSYCHIATRIC HEALTH FACILITY 2,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106304460,HOAG ORTHOPEDIC INSTITUTE,4611,663844,865,84569,0,0,9,9,Yes,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106196405,PALMDALE REGIONAL MEDICAL CENTER,2302,309749,1058,106260,0,0,6,6,Yes,3,1,0,No,,,3,0,CV SURG,1,0,0,8,12,8,12,8,2,0,0,0,0,226,239,543,121,769,360,444,0,39,31,26,10,272,10,8,20,0,6,8,211,37,4,3,0,4,1133,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106331145,CORONA REGIONAL MEDICAL CENTER-MAGNOLIA,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106331152,CORONA REGIONAL MEDICAL CENTER-MAIN,1036,63500,1729,94123,0,0,4,4,Yes,930,9,1,No,,,0,309,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,100,0,49,0,149,0,149,0,74,31,32,22,0,0,0,0,0,51,38,20,20,0,0,0,42,479,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,Yes,CT Scanner Replacement,1285000,,,,,,,,,,,,,
106434218,KAISER PERMANENTE P.H.F - SANTA CLARA,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,2858,397489,1591,144743,6,0,0,6,No,1074,17,4,No,,,0,305,CV SURG,2,0,0,177,1,177,1,148,3,0,0,0,0,664,250,1116,430,1780,680,1790,0,104,57,54,26,651,43,5,0,0,13,9,317,190,0,71,8,146,3484,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106100793,ADVENTIST MEDICAL CENTER-SELMA,562,46194,1063,63500,3,1,0,4,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106314029,TELECARE PLACER COUNTY PSYCHIATRIC HEALTH FACILITY,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,968,79696,764,43672,0,0,6,6,No,1676,80,5,No,,,0,672,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106164029,ADVENTIST MEDICAL CENTER,2928,305581,6685,357805,0,5,7,12,Yes,197,8,2,No,,,0,84,CATH LAB,0,0,0,0,0,0,0,0,1,0,0,0,0,237,37,648,73,885,110,885,0,41,23,39,7,0,0,0,0,0,0,0,22,21,0,0,0,177,1215,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106450940,SHASTA REGIONAL MEDICAL CENTER,1959,275328,1317,114416,0,0,7,7,No,0,0,0,No,,,0,0,CV SURG,2,0,0,90,10,90,10,85,3,0,0,0,0,404,299,654,149,1058,448,1058,0,144,53,60,45,304,36,1,0,0,45,15,174,79,5,7,0,40,2066,Yes,Innova 520 System,1017825,6/1/15,Lease,Patient Monitor Ultrasound,519004,7/1/15,Lease,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106304409,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHEIM,3757,556041,9375,865352,0,6,8,14,Yes,3633,276,45,Yes,,YES,2529,1104,NEITHER,0,0,0,0,0,0,0,0,1,0,0,0,0,70,0,91,0,161,0,161,0,26,39,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,243,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
106190958,DEPARTMENT OF STATE HOSPITAL-METROPOLITAN,0,0,0,0,0,0,0,0,No,0,0,0,No,,,0,0,NEITHER,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0,No,,,,,,,,,,,,,,,
