OSHPD_ID,FAC_NAME,FAC_ADDRESS_ONE,FAC_ADDRESS_TWO,FAC_CITY,FAC_ZIPCODE,FAC_PHONE,FAC_ADMIN_NAME,FAC_OPER_CURRYR,BEG_DATE,END_DATE,PARENT_NAME,PARENT_ADDRESS_ONE,PARENT_ADDRESS_TWO,PARENT_CITY,PARENT_STATE,PARENT_ZIP_9,REPORT_PREP_NAME,LIC_STATUS,LIC_STATUS_DATE,LIC_ORIG_DATE,REPORT_STATUS,MGT_COMPANY,TRAUMA_CTR,TEACH_HOSP,MCAL_PROVIDER_NO,MCARE_PROVIDER_NO,ACLAIMS_NO,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LACO_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LICENSE_NO,FACILITY_LEVEL,LONGITUDE,LATITUDE,TYPE_LIC,TYPE_CNTRL,TYPE_SVC_PRINCIPAL,MED_SURG_BED_LIC,MED_SURG_LICBED_DAY,MED_SURG_DIS,MED_SURG_CENS_DAY,PERINATL_BED_LIC,PERINATL_LICBED_DAY,PERINATL_DIS,PERINATL_CENS_DAY,PED_BED_LIC,PED_LICBED_DAY,PED_DIS,PED_CENS_DAY,ICU_BED_LIC,ICU_LICBED_DAY,ICU_DIS,ICU_TFR_INHOSP,ICU_CENS_DAY,CCU_BED_LIC,CCU_LICBED_DAY,CCU_DIS,CCU_TFR_INHOSP,CCU_CENS_DAY,RESP_BED_LIC,RESP_LICBED_DAY,RESP_DIS,RESP_TFR_INHOSP,RESP_CENS_DAY,BURN_BED_LIC,BURN_LICBED_DAY,BURN_DIS,BURN_TFR_INHOSP,BURN_CENS_DAY,NICU_BED_LIC,NICU_LICBED_DAY,NICU_DIS,NICU_TFR_INHOSP,NICU_CENS_DAY,REHAB_BED_LIC,REHAB_LICBED_DAY,REHAB_DIS,REHAB_CENS_DAY,GAC_BED_LIC_SUBTOTL,GAC_LICBED_DAY_SUBTOTL,GAC_DIS_SUBTOTL,GAC_CENS_DAY_SUBTOTL,CHEM_BED_LIC,CHEM_LICBED_DAY,CHEM_DIS,CHEM_CENS_DAY,PSY_BED_LIC,PSY_LICBED_DAY,PSY_DIS,PSY_CENS_DAY,SN_BED_LIC,SN_LICBED_DAY,SN_DIS,SN_TFR_INHOSP,SN_CENS_DAY,IC_BED_LIC,IC_LICBED_DAY,IC_DIS,IC_CENS_DAY,IC_DEV_DISBL_BED_LIC,IC_DEV_DISBL_LICBED_DAY,IC_DEV_DISBL_DIS,IC_DEV_DISBL_CENS_DAY,HOSP_BED_LIC_TOTL,HOSP_LICBED_DAY_TOTL,HOSP_DIS_TOTL,HOSP_CENS_DAY_TOTL,CHEM_GAC_BED_LIC,CHEM_GAC_DIS,CHEM_GAC_CENS_DAY,CHEM_PSY_BED_LIC,CHEM_PSY_DIS,CHEM_PSY_CENS_DAY,NEWBORN_NURSRY_BASSINETS,NEWBORN_NURSRY_INFANTS,NEWBORN_NURSRY_CENS_DAY,BED_SWING_SN,PSY_LCK_CENS_PATIENT,PSY_OPN_CENS_PATIENT,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_<=17,PSY_CENS_PATIENT_18-64,PSY_CENS_PATIENT_=65,PSY_CENS_PATIENT_TOTL,PSY_CENS_PATIENT_MCAR,PSY_CENS_PATIENT_MNG_MCAR,PSY_CENS_PATIENT_MCAL,PSY_CENS_PATIENT_MNG_MCAL,PSY_CENS_PATIENT_CO_INDIG,PSY_CENS_PATIENT_OTHR_THIRDPTY,PSY_CENS_PATIENT_MNG_OTHR_THIRDPTY,PSY_CENS_PATIENT_SHDOYL,PSY_CENS_PATIENT_OTHR_INDIG,PSY_CENS_PATIENT_OTHR_PAYER,PSY_CENS_PATIENT_TOTL,PSY_PROG_SHDOYL,HOSPICE_PROG,HOSPICE_CLASS_GAC_BED,HOSPICE_CLASS_SN_BED,HOSPICE_CLASS_IC_BED,INPATIENT_PALLIATIVE_CARE_PROG_OFFERED,INPATIENT_PALLIATIVE_CARE_PROG_NURSES,INPATIENT_PALLIATIVE_CARE_PROG_NURSES_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_PHYSICIAN,INPATIENT_PALLIATIVE_CARE_PROG_PHYSICIAN_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_SOCIAL_WORKER,INPATIENT_PALLIATIVE_CARE_PROG_SOCIAL_WORKER_CERTIFIED,INPATIENT_PALLIATIVE_CARE_PROG_CHAPLAINS,OUTPATIENT_PALLIATIVE_CARE_SERV_OFFERED,EMSA_TRAUMA_CTR_DESIG,EMSA_TRAUMA_PEDS_CTR_DESIG,ED_LIC_LEVL_BEGIN,ED_LIC_LEVL_END,ED_ANESTH_AVAIL24HRS,ED_ANESTH_AVAIL_ON_CALL,ED_LAB_SVCS_AVAIL24HRS,ED_LAB_SVCS_AVAIL_ON_CALL,ED_OP_RM_AVAIL24HRS,ED_OP_RM_AVAIL_ON_CALL,ED_PHARM_AVAIL24HRS,ED_PHARM_AVAIL_ON_CALL,ED_PHYSN_AVAIL24HRS,ED_PHYSN_AVAIL_ON_CALL,ED_PSYCH_ER_AVAIL24HRS,ED_PSYCH_ER_AVAIL_ON_CALL,ED_RADIOL_SVCS_AVAIL24HRS,ED_RADIOL_SVCS_AVAIL_ON_CALL,EMS_VISITS_NON_URGENT_NOT_ADMITTED,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_NOT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_NOT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_NOT_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_NOT_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,EMS_NO_ADM_VIS_TOTL,EMS_ADM_VIS_TOTL,ED_TRAFFIC_TOTL,EMS_STATION,EMS_NON_EMERG_VIS,EMS_REGISTERS_NO_TREAT,EMS_AMB_DIVERS,EMS_AMB_DIVERS_JAN_HOURS,EMS_AMB_DIVERS_FEB_HOURS,EMS_AMB_DIVERS_MAR_HOURS,EMS_AMB_DIVERS_APR_HOURS,EMS_AMB_DIVERS_MAY_HOURS,EMS_AMB_DIVERS_JUN_HOURS,EMS_AMB_DIVERS_JUL_HOURS,EMS_AMB_DIVERS_AUG_HOURS,EMS_AMB_DIVERS_SEP_HOURS,EMS_AMB_DIVERS_OCT_HOURS,EMS_AMB_DIVERS_NOV_HOURS,EMS_AMB_DIVERS_DEC_HOURS,EMS_AMB_DIVERS_TOTL_HOURS
106190328,GLENDORA COMMUNITY HOSPITAL,150 WEST ROUTE 66,,GLENDORA,91740,626-852-5000,Sofia Abrina,Yes,1/1/15,12/31/15,"Prime Healthcare Services, Inc",3300 E. Guasti Rd.,,Ontario,CA,91740,Jeff Collette,Open,6/12/58,6/12/58,,,,NO,,,930000060,48,25,27,6037401102,78.2qq,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000060,Parent Facility,-117.86609,34.12867,General Acute Care,Investor - Partnership,General Medical / Surgical,67,24455,1082,4272,30,10950,0,0,0,0,0,0,5,1825,123,124,992,5,1825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,39055,1205,5264,0,0,0,0,21,7665,601,7099,0,0,0,,0,0,0,0,0,0,0,0,0,128,46720,1806,12363,0,0,0,0,0,0,0,0,0,0,20,0,20,0,4,16,20,20,0,0,0,0,0,0,0,0,0,20,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,YES,,YES,80,0,17,0,1636,1,611,3,1486,1445,3830,1449,5279,7,0,73,Yes,17,8,9,1,6,0,0,1,0,0,0,0,42
106190243,PIH HOSPITAL - DOWNEY,11500 BROOKSHIRE AVENUE,,DOWNEY,90241,562-904-5089,"Brian Smolskis, COO",Yes,1/1/15,12/31/15,PIH Health,12401 Washington Blvd.,,Whittier,CA,90602,Damon Wong,Open,9/18/69,9/18/69,,,,NO,,,930000052,58,32,40,6037551300,78.2eee,East,11 - Los Angeles,Los Angeles,930000048,Parent Facility,-118.13196,33.93515,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,147,53655,7689,23174,20,7300,1066,2166,7,2555,0,0,8,2920,35,1231,4485,10,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2555,187,0,856,0,0,0,0,199,72635,8977,30681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,72635,8977,30681,0,0,0,0,0,0,17,948,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,YES,,YES,,,YES,,YES,YES,,,YES,YES,,424,0,6304,3,15458,5,19522,46,3301,5330,45009,5384,50393,22,0,4106,Yes,381,281,365,369,352,159,172,75,89,53,90,54,2440
106364451,TOTALLY KIDS REHABILITATION HOSPITAL,1720 MOUNTAIN VIEW AVE,,LOMA LINDA,92354,909-796-6915,Doug Padgett,Yes,1/1/15,12/31/15,"Mountain View Child Care, Inc.",1720 Mountain View Avenue,,Loma Linda,CA,92354-1727,Joy Berkompas,Open,6/20/14,,,,,NO,,,,40,23,31,6071007200,151k,,12 - Inland Counties,San Bernardino,550002720,Parent Facility,-117.24371,34.06971,General Acute Care,Investor - Corporation,Long-Term Care (SN/IC),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,9125,26,373,25,9125,26,373,0,0,0,0,0,0,0,0,56,20440,83,0,17105,0,0,0,0,0,0,0,0,81,29565,109,17478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,YES,,,,YES,,YES,,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106334457,TELECARE RIVERSIDE COUNTY PSYCHIATRIC HEALTH FACILITY,47-915 OASIS STREET,,INDIO,92201,760-863-8603,Alma Mendoza,Yes,1/1/15,12/31/15,Telecare Corporation,1080 Marina Village Parkway,,Alameda,CA,94501,Cheryl Austin,Open,8/4/14,11/7/95,,,,NO,,,,56,28,36,6065045501,128,,12 - Inland Counties,Riverside,M02016056,Parent Facility,-116.22091,33.70085,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,789,5036,0,0,0,,0,0,0,0,0,0,0,0,0,16,5840,789,5036,0,0,0,0,0,0,0,0,0,0,14,0,14,0,14,0,14,0,0,8,6,0,0,0,0,0,0,14,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106014326,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,275 W. MACARTHUR BLVD.,,OAKLAND,94611,510-752-1000,Mark Fratzke,Yes,1/1/15,12/31/15,Kaiser Foundation Hospital,One Kaiser Plaza,,Oakland,CA,94612,Meghan Haskins,Open,7/1/14,,,,,NO,,,,15,9,13,6001403501,2m,,05 - East Bay,Alameda,140000052,Parent Facility,-122.25791,37.82402,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,180,65700,10514,41515,32,11680,2976,7393,37,13505,2618,10343,42,15330,314,1111,4729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8760,306,139,5883,0,0,0,0,315,114975,16728,69863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,114975,16728,69863,0,0,0,0,0,0,6,2668,5088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,2,1,2,2,1,0,2,Yes,0,0,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,12568,4,10905,49,9060,243,13043,2203,5187,4570,50763,7069,57832,48,216,181,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106454068,RESTPADD PSYCHIATRIC HEALTH FACILITY,2750 EUREKA WAY,,REDDING,96001,530-262-6700-222,Carl Womack,Yes,1/1/15,12/31/15,,,,,,,Carl Womack,Open,2/27/13,,,,,NO,,,,1,1,1,6089010602,189.2,,01 - Northern California,Shasta,M20016049,Parent Facility,-122.41158,40.58593,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,518,4781,0,0,0,,0,0,0,0,0,0,0,0,0,16,5840,518,4781,0,0,0,0,0,0,0,0,0,0,11,0,11,0,11,0,11,0,0,0,0,0,11,0,0,0,0,11,Yes,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106197931,EXODUS RECOVERY P.H.F.,9808 VENICE BLVD,STE. 300,CULVER CITY,90232,310-237-0454,Kathy Shoemaker,Yes,1/1/15,12/31/15,"Exodus Recovery, Inc.",9808 Venice Blvd. Suite 700,,Culver City,CA,90232,Nicole Spulecki,Open,12/10/13,,,,,NO,,,,54,30,37,6037270100,78.2y,West,11 - Los Angeles,Los Angeles,M20016052,Parent Facility,-118.39817,34.02359,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,402,5456,0,0,0,0,0,0,0,0,0,0,0,0,0,16,5840,402,5456,0,0,0,0,0,0,0,0,0,0,16,0,16,0,16,0,16,0,0,0,0,2,0,0,14,0,0,16,Yes,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106301357,FOOTHILL REGIONAL MEDICAL CENTER,14662 NEWPORT AVENUE,,TUSTIN,92780,714-619-7700,Barbara Schneider,Yes,1/1/15,12/31/15,"Alta Hospitals System, LLC.","10780 Santa Monica Blvd., Suite NO.400",,Los Angeles,CA,90025,Sandra Monroy,Open,2/23/98,5/6/70,,,,NO,,,60000013,68,37,45,6059075515,116h,,13 - Orange,Orange,60000178,Parent Facility,-117.82903,33.73119,General Acute Care,Investor - Corporation,Long-Term Care (SN/IC),120,43800,200,821,0,0,0,0,0,0,0,0,15,5475,26,12,209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,49275,226,1030,0,0,0,0,0,0,0,0,42,15330,248,0,8299,0,0,0,0,0,0,0,0,177,64605,474,9329,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,YES,YES,,,YES,,YES,YES,,,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106491267,SONOMA DEVELOPMENTAL CENTER,15000 ARNOLD DRIVE,,ELDRIDGE,95431,707-938-6000,Teresa Murphy A-ASD,Yes,1/1/15,12/31/15,,,,,,,Sharon Howard,Open,1/1/46,1/1/46,,,,NO,,,150000050,4,2,5,6097150500,208,,03 - North Bay,Sonoma,150000089,Parent Facility,-122.5176091,38.3485829,General Acute Care,State,Developmentally Disabled,13,4745,2,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4745,2,1353,0,0,0,0,0,0,0,0,427,155855,17,0,62972,0,0,0,0,581,212065,23,81127,1021,372665,42,145452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106190534,OLYMPIA MEDICAL CENTER,5900 WEST OLYMPIC BLVD,,LOS ANGELES,90036,310-657-5900,Matt Williams,Yes,1/1/15,12/31/15,ALECTO HEALTHCARE SERVICE LLC,5901 W. OLYMPIC BLVD,SUITENO.406,LOS ANGELES,CA,90036,Kristina Nguyen,Open,11/25/47,11/25/47,,,,NO,,,930000105,50,26,37,6037216300,78.2x,Metro,11 - Los Angeles,Los Angeles,930000105,Parent Facility,-118.36008,34.05754,General Acute Care,Investor - Limited Liability Company,General Medical / Surgical,192,70080,5654,25827,0,0,0,0,0,0,0,0,6,2190,76,85,1121,6,2190,76,85,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,74460,5806,28068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,74460,5806,28068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,,YES,YES,,,YES,,YES,YES,,,,,YES,569,2,8920,71,12230,166,1231,4210,48,234,22998,4683,27681,16,0,0,Yes,0,0,0,0,4,2,2,0,46,9,1,0,64
106494106,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS RD.,,SANTA ROSA,95403,707-576-4000,Michael Purvis,Yes,1/1/15,12/31/15,Sutter Health,2200 River Plaza Drive,,Sacramento,CA,95833,Jean Johnson,Open,10/21/14,,,,,NO,,,,2,2,2,6097152702,210.1,,03 - North Bay,Sonoma,110000005,Parent Facility,-122.7514,38.49636,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,40,14600,3538,13267,20,7300,2002,5078,0,0,0,0,12,4380,482,621,3972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4380,206,80,2699,0,0,0,0,84,30660,6228,25016,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,84,30660,6228,25016,0,0,0,0,0,0,20,1667,3176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,Yes,0,0,1,1,1,0,0,No,0,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,YES,YES,,356,4,5228,3,9809,35,8703,456,4454,2309,28550,2807,31357,14,0,1596,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106364502,LOMA LINDA UNIVERSITY CHILDRENS HOSPITAL,11234 ANDERSON ST.,STE. A,LOMA LINDA,92354,909-558-4000,Kerry Heinrich,Yes,1/1/15,12/31/15,Loma Linda University Health,11175 Campus Street,CSP 11006,Loma Linda,CA,92354,Eric Patrona,Open,11/16/14,,,,,NO,,,,40,23,31,6071007303,151i,,12 - Inland Counties,San Bernardino,550002873,Parent Facility,-117.26115,34.04915,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,0,0,0,0,71,25915,3197,10230,89,32485,4909,15722,99,36135,2157,2285,19582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,30660,1168,1072,27479,0,0,0,0,343,125195,11431,73013,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,343,125195,11431,73013,0,0,0,0,0,0,1,2162,4504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106010782,THUNDER ROAD CHEMICAL DEPENDENCY RECOVERY HOSPITAL,390 40TH STREET,,OAKLAND,94609,510-653-5040,Thomas Bonas,Yes,1/1/15,12/31/15,"Adolescent Treatment Centers, Inc.",390 40th St,,Oakland,CA,94609,Katherine Svoboda,Open,12/18/60,12/18/60,,,,NO,,,140000380,15,9,13,6001401200,2b,,05 - East Bay,Alameda,140000272,Parent Facility,-122.25926,37.82835,Chemical Dependency Recovery Hospital,Non-Profit Corporation (incl. Church-related),Chemical Dependency (Alcohol/Drug),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,18250,59,5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,18250,59,5103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106190462,AURORA LAS ENCINAS HOSPITAL,2900 EAST DEL MAR BOULEVARD,,PASADENA,91107,626-795-9901,Joe Murphy,Yes,1/1/15,12/31/15,Non-Applicable,Non-Applicable,,Pasadena,CA,91107,Marlene Gregory,Open,1/1/46,1/1/46,,,,NO,,,930000137,41,25,27,6037463200,78.2mm,San Gabriel Valley,11 - Los Angeles,Los Angeles,930000087,Parent Facility,-118.09041,34.14213,Acute Psychiatric,Investor - Limited Liability Company,Psychiatric,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,43070,5350,28211,0,0,0,0,0,0,0,0,0,0,0,0,0,118,43070,5350,28211,0,0,0,22,555,2673,0,0,0,0,39,11,50,0,46,4,50,16,3,0,1,0,11,15,0,3,1,50,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,0,0,,,,YES,,,,YES,,YES,,,,YES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106150722,BAKERSFIELD MEMORIAL HOSPITAL,420 34TH STREET,,BAKERSFIELD,93301,661-327-4647,Jon Van Boening,Yes,1/1/15,12/31/15,Dignity Health,185 Berry Street 300 Lobby 5,,San Francisco,CA,94107,Susan Dritt,Open,9/27/56,9/27/56,,,,NO,,,120000338,34,16,23,6029000600,66a,,09 - Central,Kern,120000181,Parent Facility,-119.00658,35.39051,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,277,101105,9833,39923,30,10950,3112,5831,40,14600,1549,3879,32,11680,601,1527,5743,16,5840,0,0,0,0,0,0,0,0,0,0,0,0,0,31,11315,463,9,7921,0,0,0,0,426,155490,15558,63297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,426,155490,15558,63297,0,0,0,0,0,0,10,3070,4116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,,YES,YES,,,YES,YES,,YES,,,,YES,,1532,0,19388,12,31176,87,15296,7281,1148,2172,68540,9552,78092,36,0,4280,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106190323,GLENDALE ADVENTIST MEDICAL CENTER,1509 WILSON TERRACE,,GLENDALE,91206,818-409-8000,Kevin Roberts,Yes,1/1/15,12/31/15,Adventist Health,2000 Douglas Blvd,,Roseville,CA,95661,Chris Jones,Open,1/1/46,1/1/46,,,,NO,,,930000059,43,25,28,6037301000,78.2ee,San Fernando Valley,11 - Los Angeles,Los Angeles,930000059,Parent Facility,-118.23109,34.14951,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,291,106215,14821,59103,30,10950,2370,6472,0,0,0,0,42,15330,268,1227,4761,10,3650,177,486,2107,0,0,0,0,0,0,0,0,0,0,14,5110,164,17,2808,28,10220,626,7265,415,151475,18426,82516,0,0,0,0,60,21900,1560,18566,40,14600,0,,0,0,0,0,0,0,0,0,0,515,187975,19986,101082,0,0,0,0,0,0,30,2258,4343,0,17,23,40,0,34,6,40,22,0,11,0,0,0,4,0,0,3,40,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Basic,Basic,YES,,YES,,,YES,YES,,YES,,,,YES,,307,0,5480,0,14036,13,16623,1184,10173,9099,46619,10296,56915,39,0,1524,Yes,70,22,31,19,21,5,15,16,90,59,21,65,434
106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,741 N. MAIN STREET,,CEDARVILLE,96104,530-279-6111-1249,Richard Cornwell,Yes,1/1/15,12/31/15,Surprise Velley Health Care District,741 N Main St.,,Cedarville,CA,96104-1246,Joyce Beeman,Open,7/1/53,7/1/53,,,,NO,,,230000021,1,1,1,6049000400,99,,01 - Northern California,Modoc,230000025,Parent Facility,-120.17187,41.53221,General Acute Care,District,Other,4,1460,28,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1460,28,94,0,0,0,0,0,0,0,0,22,8030,0,,0,0,0,0,0,0,0,0,0,26,9490,28,94,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,No,,,,No,0,0,0,0,0,0,0,No,0,0,Standby,Standby,,,YES,,,,,,YES,,,,YES,,0,0,0,0,229,8,143,3,5,0,377,11,388,1,20,1,No,0,0,0,0,0,0,0,0,0,0,0,0,0
106190555,CEDARS SINAI MEDICAL CENTER,8700 BEVERLY BOULEVARD,,LOS ANGELES,90048,323-421-5000,Thomas M. Priselac,Yes,1/1/15,12/31/15,Cedars-Sinai Health System,8700 Beverly Boulevard,,Los Angeles,CA,90048,John Blevins,Open,8/15/55,8/15/55,,,Level I & Level II - Ped,YES,,,930000004,50,26,28,6037700400,78.2f,Metro,11 - Los Angeles,Los Angeles,930000110,Parent Facility,-118.38061,34.07681,General Acute Care,Non-Profit Corporation (incl. Church-related),General Medical / Surgical,591,215715,36685,175487,64,23360,7633,21007,31,11315,1259,3292,126,45990,1387,6204,30234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,16425,538,285,9281,29,10585,795,9138,886,323390,48297,248439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,886,323390,48297,248439,0,0,0,0,0,0,80,6215,13955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,No,Yes,YES,,,Yes,2,0,8,8,2,1,1,Yes,LEVEL I,LEVEL II PEDS,Basic,Basic,YES,,YES,,YES,,YES,,YES,,,YES,YES,,2733,8,11216,35,22922,84,20175,150,6458,22657,63504,22934,86438,51,0,5170,Yes,170,125,89,92,165,207,150,217,236,228,121,108,1908
