facility.oshpd.id,facility.hospital.name,facility.street.address,facility.city.name,facility.zip.code,facility.county.name,facility.owner,facility.begin.date,facility.end.date,operating.rooms.surgery.recovery.services,operating.rooms.ambulatory.surgery.services,operating.rooms.satellite.ambulatory.surgery.center,surgeries.surgery.recovery.services,surgeries.ambulatory.surgery.services,surgeries.satellite.ambulatory.surgery.center,open.heart.surgeries.surgery.recovery.services,inpatient.surgeries.surgery.recovery.services,inpatient.surgeries.ambulatory.surgery.services,inpatient.surgeries.satellite.ambulatory.surgery.center,outpatient.surgeries.surgery.recovery.services,outpatient.surgeries.ambulatory.surgery.services,outpatient.surgeries.satellite.ambulatory.surgery.center,outpatient.surgeries,surgery.mins.surgery.recovery.services,surgery.mins.ambulatory.surgery.services,surgery.mins.satellite.ambulatory.surgery.center,open.heart.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.surgery.recovery.services,inpatient.surgery.mins.ambulatory.surgery.services,inpatient.surgery.mins.satellite.ambulatory.surgery.center,outpatient.surgery.mins.surgery.recovery.services,outpatient.surgery.mins.ambulatory.surgery.services,outpatient.surgery.mins.satellite.ambulatory.surgery.center,gross.revenue.satellite.ambulatory.surgery.center,gross.revenue.surgery.recovery.services,gross.revenue.ambulatory.surgery.services,gross.revenue.total,net.revenue.satellite.ambulatory.surgery.center,net.revenue.surgery.recovery.services,net.revenue.ambulatory.surgery.services,net.revenue.total,inpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.traditional,inpatient.gross.revenue.surgery.recovery.services.medicare.traditional,inpatient.gross.revenue.ambulatory.surgery.services.medicare.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.traditional,outpatient.gross.revenue.surgery.recovery.services.medicare.traditional,outpatient.gross.revenue.ambulatory.surgery.services.medicare.traditional,inpatient.gross.revenue.surgery.recovery.services.medicare.managed,inpatient.gross.revenue.ambulatory.surgery.services.medicare.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medicare.managed,outpatient.gross.revenue.surgery.recovery.services.medicare.managed,outpatient.gross.revenue.ambulatory.surgery.services.medicare.managed,inpatient.gross.revenue.surgery.recovery.services.medical.traditional,inpatient.gross.revenue.ambulatory.surgery.services.medical.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medical.traditional,outpatient.gross.revenue.surgery.recovery.services.medical.traditional,outpatient.gross.revenue.ambulatory.surgery.services.medical.traditional,inpatient.gross.revenue.surgery.recovery.services.medical.managed,inpatient.gross.revenue.ambulatory.surgery.services.medical.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.medical.managed,outpatient.gross.revenue.surgery.recovery.services.medical.managed,outpatient.gross.revenue.ambulatory.surgery.services.medical.managed,inpatient.gross.revenue.surgery.recovery.services.county.indigent.traditional,inpatient.gross.revenue.ambulatory.surgery.services.county.indigent.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.county.indigent.traditional,outpatient.gross.revenue.surgery.recovery.services.county.indigent.traditional,outpatient.gross.revenue.ambulatory.surgery.services.county.indigent.traditional,inpatient.gross.revenue.surgery.recovery.services.county.indigent.managed,inpatient.gross.revenue.ambulatory.surgery.services.county.indigent.managed,outpatient.gross.revenue.surgery.recovery.services.county.indigent.managed,outpatient.gross.revenue.ambulatory.surgery.services.county.indigent.managed,inpatient.gross.revenue.surgery.recovery.services.other.third.parties.traditional,inpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.traditional,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.traditional,outpatient.gross.revenue.surgery.recovery.services.other.third.parties.traditional,outpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.traditional,inpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.managed,inpatient.gross.revenue.surgery.recovery.services.other.third.parties.managed,inpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.managed,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.third.parties.managed,outpatient.gross.revenue.surgery.recovery.services.other.third.parties.managed,outpatient.gross.revenue.ambulatory.surgery.services.other.third.parties.managed,inpatient.gross.revenue.surgery.recovery.services.other.indigent,inpatient.gross.revenue.ambulatory.surgery.services.other.indigent,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.indigent,outpatient.gross.revenue.surgery.recovery.services.other.indigent,outpatient.gross.revenue.ambulatory.surgery.services.other.indigent,inpatient.gross.revenue.surgery.recovery.services.other.payors,inpatient.gross.revenue.ambulatory.surgery.services.other.payors,outpatient.gross.revenue.satellite.ambulatory.surgery.center.other.payors,outpatient.gross.revenue.surgery.recovery.services.other.payors,outpatient.gross.revenue.ambulatory.surgery.services.other.payors,inpatient.gross.revenue.satellite.ambulatory.surgery.center,inpatient.gross.revenue.surgery.recovery.services,inpatient.gross.revenue.ambulatory.surgery.services,inpatient.gross.revenue.total,outpatient.gross.revenue.satellite.ambulatory.surgery.center,outpatient.gross.revenue.surgery.recovery.services,outpatient.gross.revenue.ambulatory.surgery.services,outpatient.gross.revenue.total,net.profit.surgery.recovery.services,net.profit.ambulatory.surgery.services,net.profit.satellite.ambulatory.surgery.center,net.profit.total
106331194,HEMET VALLEY MEDICAL CENTER,1117 E. DEVONSHIRE AVE,HEMET,92543,Riverside County,"PHYSICIANS FOR HEALTHY HOSPITALS, INC.",1/1/14,12/31/14,6,0,0,3807,0,0,0,2443,0,0,1364,0,0,1364,402990,0,0,0,276570,0,0,126420,0,0,0,96856095,0,811644914,0,15961112,0,135644450,0,14867313,0,0,6587039,0,7336660,0,0,3238885,0,6414547,0,0,588558,0,16747083,0,0,8172718,0,0,0,0,0,0,0,0,0,0,1458769,0,0,727723,0,0,18312315,0,0,10897523,0,1280071,0,0,83638,0,107230,0,0,36023,0,0,66523988,0,552140166,0,30332107,0,259504748,8635925,0,0,9128900
106331216,JOHN F. KENNEDY MEMORIAL HOSPITAL,47-111 MONROE STREET,INDIO,92201,Riverside County,TENET HEALTHCARE CORPORATION,1/1/14,12/31/14,7,0,0,6123,0,0,0,3332,0,0,2791,0,0,2791,430815,0,0,0,241005,0,0,189810,0,0,0,99688030,0,852169392,0,14136795,0,116410517,0,14187981,0,0,7486875,0,9457231,0,0,5607073,0,9984022,0,0,2354009,0,10949906,0,0,6198599,0,48210,0,0,0,0,168787,0,0,0,605425,0,0,384202,0,0,10968835,0,0,19850564,0,413866,0,0,0,0,817946,0,0,204499,0,0,57602209,0,569899690,0,42085821,0,282269702,-2049219,0,0,-11807350
106331226,PACIFIC GROVE HOSPITAL,5900 BROCKTON AVE.,RIVERSIDE,92506,Riverside County,VISTA BEHAVIORAL HEALTH,1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10192035,0,0,0,5565135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7216160,0,0,0,2975875,0,0,0,-176121
106331288,PALO VERDE HOSPITAL,250 NORTH FIRST ST.,BLYTHE,92225,Riverside County,PALO VERDE HEALTH DISTRICT,7/1/13,6/30/14,2,0,0,918,0,0,0,340,0,0,578,0,0,578,55290,0,0,0,29790,0,0,25500,0,0,0,6045764,0,80462836,0,1310096,0,19622415,0,529741,0,0,610377,0,6066,0,0,38205,0,1539094,0,0,786815,0,3789,0,0,0,0,80328,0,0,55601,0,0,0,0,0,739216,0,0,657530,0,0,0,0,0,0,0,97540,0,0,91232,0,361197,0,0,449033,0,0,3356971,0,35361913,0,2688793,0,45100923,-264374,0,0,-552605
106331293,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,RIVERSIDE,92503,Riverside County,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,1/1/14,12/31/14,7,0,0,3635,0,0,0,2171,0,0,1464,0,0,1464,450240,0,0,0,358437,0,0,91803,0,0,0,105545676,0,728706717,0,21172537,0,148334755,0,9764557,0,0,1706820,0,24673706,0,0,4323691,0,2480774,0,0,800195,0,13424219,0,0,5434433,0,0,0,0,0,0,0,0,0,0,5102725,0,0,614301,0,0,27328039,0,0,8482177,0,31777,0,0,0,0,1292832,0,0,85430,0,0,84098629,0,537137295,0,21447047,0,191569422,10463782,0,0,7234320
106331312,RIVERSIDE COMMUNITY HOSPITAL,4445 MAGNOLIA AVE,RIVERSIDE,92501,Riverside County,HCA CORP,1/1/14,12/31/14,9,0,0,7421,0,0,273,4640,0,0,2781,0,0,2781,906133,0,0,85619,640371,0,0,265762,0,0,0,242930058,0,2914023209,0,36018370,0,448090238,0,30024810,0,0,9093182,0,44963734,0,0,13404388,0,14073077,0,0,1474905,0,24516430,0,0,12070077,0,0,0,0,0,0,0,0,0,0,5217184,0,0,2966467,0,0,57007455,0,0,24427189,0,209842,0,0,104988,0,2108302,0,0,1268028,0,0,178120834,0,2066194025,0,64809224,0,847829184,9435796,0,0,84169392
106331326,SAN GORGONIO MEMORIAL HOSPITAL,600 N. HIGHLAND SPRINGS AVE,BANNING,92220,Riverside County,SAN GORGONIO MEMORIAL HEALTH DISTRICT,7/1/13,6/30/14,3,0,0,2126,0,0,0,831,0,0,1295,0,0,1295,179224,0,0,0,106264,0,0,72960,0,0,0,24548547,0,244665345,0,6267667,0,72025930,0,2401463,0,0,1599277,0,3948087,0,0,2543597,0,918166,0,0,90408,0,1584965,0,0,1069273,0,0,0,0,0,0,165468,0,12481,0,1365635,0,0,1522506,0,0,3108099,0,0,3853879,0,57873,0,0,7561,0,219160,0,0,80649,0,0,13768916,0,125319838,0,10779631,0,119345507,1169080,0,0,-12547013
106332172,KINDRED HOSPITAL - RIVERSIDE,2224 MEDICAL CENTER DRIVE,PERRIS,92571,Riverside County,KINDRED HEALTHCARE,1/1/14,12/31/14,2,0,0,106,0,0,0,106,0,0,0,0,0,0,9615,0,0,0,9615,0,0,0,0,0,0,846537,0,103417052,0,210974,0,25773606,0,519312,0,0,0,0,95086,0,0,0,0,150389,0,0,0,0,31683,0,0,0,0,0,0,0,0,0,0,0,0,0,50067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846537,0,103417052,0,0,0,0,-858880,0,0,3506836
106334018,MENIFEE VALLEY MEDICAL CENTER,1117 E. DEVONSHIRE AVE,HEMET,92543,Riverside County,"PHYSICIANS FOR HEALTHY HOSPITALS, INC.",1/1/14,12/31/14,3,0,0,1290,0,0,0,671,0,0,619,0,0,619,134970,0,0,0,81330,0,0,53640,0,0,0,36316311,0,213839924,0,5827503,0,35746926,0,3396620,0,0,1887861,0,4018663,0,0,1882762,0,1749497,0,0,732142,0,2453198,0,0,2715193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10569156,0,0,6724291,0,0,0,0,0,0,177822,0,0,9106,0,0,22364956,0,149153367,0,13951355,0,64686557,2316361,0,0,-4485444
106334025,KAISER PERMANENTE HOSPITALS - RIVERSIDE,10800 MAGNOLIA AVENUE,RIVERSIDE,92503,Riverside County,KAISER PERMANENTE HOSPITALS,1/1/14,12/31/14,8,0,0,12914,0,0,0,3397,0,0,9517,0,0,9517,1122955,0,0,0,338637,0,0,784318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334048,KAISER PERMANENTE HOSPITALS - MORENO VALLEY,27300 IRIS AVENUE,MORENO VALLEY,92555,Riverside County,KAISER PERMANENTE HOSPITALS,1/1/14,12/31/14,3,0,0,3931,0,0,0,867,0,0,3064,0,0,3064,311577,0,0,0,62615,0,0,248962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106334068,SOUTHWEST HEALTHCARE SYSTEMS,25500 MEDICAL CENTER DRIVE,MURRIETA,92562,Riverside County,UNIVERSAL HEALTH SYSTEMS INC.,1/1/14,12/31/14,4,0,0,7410,0,0,0,4519,0,0,2891,0,0,2891,740178,0,0,0,496800,0,0,243378,0,0,0,86065211,0,873101586,0,23674930,0,246993300,0,10357143,0,0,3891692,0,13124665,0,0,5392771,0,2497129,0,0,95922,0,6913650,0,0,4766783,0,7094,0,0,0,0,0,0,0,0,1452714,0,0,1642524,0,0,19811812,0,0,13018557,0,153501,0,0,65893,0,1920708,0,0,952653,0,0,56238416,0,559546151,0,29826795,0,313555435,4678379,0,0,13817003
106334457,"OASIS REHABILITATION CENTER, INC.",47-915 OASIS STREET,INDIO,92201,Riverside County,STARS BEHAVIORAL HEALTH GROUP HOLDING COMPANY,1/1/14,8/3/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182640,0,0,0,2468313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182640,0,0,0,0,0,0,0,92557
106334487,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,26520 CACTUS AVE,MORENO VALLEY,92555,Riverside County,COUNTY OF RIVERSIDE,7/1/13,6/30/14,10,0,0,8561,0,0,0,4532,0,0,4029,0,0,4029,1029043,0,0,0,532402,0,0,496641,0,0,0,134564898,0,1443221785,0,26403045,0,330530035,0,5777712,0,0,1518803,0,1752318,0,0,63463,0,18935074,0,0,12445581,0,18413498,0,0,10556746,0,5042880,0,0,11410234,0,10767843,0,5933544,0,13969525,0,0,7320312,0,0,798967,0,0,0,0,5968669,0,0,2123941,0,1458258,0,0,307530,0,0,82884744,0,1067645156,0,51680154,0,375576629,312239,0,0,-26534704
106334564,TEMECULA VALLEY HOSPITAL,31700 TEMECULA PKWY,TEMECULA,92592,Riverside County,UNIVERSAL HEALTH SYSTEMS INC.,1/1/14,12/31/14,5,0,0,3633,0,0,0,2995,0,0,638,0,0,638,227550,0,0,0,179700,0,0,47850,0,0,0,13352599,0,253345341,0,3485223,0,69170722,0,2650987,0,0,727027,0,2100156,0,0,156924,0,578084,0,0,64294,0,732183,0,0,207379,0,0,0,0,0,0,0,0,0,0,740304,0,0,225919,0,0,2919510,0,0,1470534,0,60871,0,0,0,0,612818,0,0,105609,0,0,10394913,0,160000431,0,2957686,0,93344910,-5386483,0,0,-11966202
106334589,LOMA LINDA UNIVERSITY MEDICAL CENTER - MURRIETA,28062 BAXTER ROAD,MURRIETA,92563,Riverside County,"PHYSICIANS HOSPITAL OF MURRIETA, LLC",1/1/14,12/31/14,6,0,0,4622,0,0,0,2917,0,0,1705,0,0,1705,558718,0,0,0,406192,0,0,152526,0,0,0,101816763,0,858418009,0,19860053,0,163956245,0,17036383,0,0,6433451,0,18285907,0,0,4837177,0,2380921,0,0,92629,0,2347676,0,0,110541,0,0,0,0,0,0,0,0,0,0,1479709,0,0,795122,0,0,28870053,0,0,15834836,0,0,0,0,0,0,1613984,0,0,1698374,0,0,72014633,0,559653841,0,29802130,0,298764168,3933594,0,0,-8768450
106340913,KAISER FOUNDATION HOSPITALS - SACRAMENTO,2025 MORSE AVE.,SACRAMENTO,95825,Sacramento County,KAISER FOUNDATION HOSPITALS,1/1/14,12/31/14,17,0,0,17216,0,0,0,3668,0,0,13548,0,0,13548,1828729,0,0,0,738606,0,0,1090123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106340947,MERCY GENERAL HOSPITAL,4001 J STREET,SACRAMENTO,95819,Sacramento County,DIGNITY HEALTH,7/1/13,6/30/14,18,8,0,5129,8247,0,1120,3136,128,0,1993,8119,0,10112,1154775,490830,0,413445,954735,11160,0,200040,479670,0,0,526813477,81873120,2337633990,0,111620483,17347159,507679163,0,135155011,357732,0,16177290,15903133,116473058,103875,0,6373741,7963784,20281208,203005,0,1878500,3189634,27559053,284422,0,5880020,8860812,8806279,65271,0,1876502,2158234,0,0,0,0,9685607,0,0,2060211,3294388,0,134797543,644838,0,34586706,38198754,1331406,42854,0,83800,84091,3400106,109438,0,407436,408855,0,457489271,1811435,1722587265,0,69324206,80061685,615046725,62957008,7190668,0,49498829
106340950,MERCY SAN JUAN HOSPITAL,6501 COYLE AVENUE,CARMICHAEL,95608,Sacramento County,DIGNITY HEALTH,7/1/13,6/30/14,16,6,0,6473,4157,0,160,4765,5,0,1708,4152,0,5860,1075423,395200,0,92786,855228,599,0,220195,394601,0,0,328950510,36855583,2493448842,0,71086185,8093277,544940843,0,88725431,85117,0,13638821,8551095,34136917,0,0,4879738,3820465,18817393,0,0,1384539,545666,29807424,0,0,7364713,3845613,9210022,0,0,256256,215229,0,0,0,0,5061944,0,0,999432,1360846,0,82063774,1685,0,24662371,17409911,1033650,0,0,52569,83796,6268154,0,0,587362,936160,0,275124709,86802,1835194860,0,53825801,36768781,658253982,21221367,1388873,0,35368000
106340951,METHODIST HOSPITAL OF SACRAMENTO,7500 HOSPITAL DRIVE,SACRAMENTO,95823,Sacramento County,DIGNITY HEALTH,7/1/13,6/30/14,10,4,0,3373,2578,0,0,2135,8,0,1238,2570,0,3808,292350,158970,0,0,203040,765,0,89310,158205,0,0,108465278,22539803,1097750835,0,22773820,4887470,233364304,0,27151691,19168,0,4050907,3167154,5879497,16884,0,1875371,1534527,4356632,5674,0,816674,714351,12138894,33098,0,7730152,5733303,0,0,0,0,0,921797,1201,339988,297390,3358124,0,0,3620011,3209838,0,23390413,12745,0,9689076,7480591,622551,0,0,32149,69724,2378772,0,0,112579,244155,0,80198371,88770,712738997,0,28266907,22451033,385011838,8203342,538362,0,-12094105
106341006,"UNIVERSITY OF CALIFORNIA, DAVIS MED CENTER",2315 STOCKTON BOULEVARD,SACRAMENTO,95817,Sacramento County,UC DAVIS MEDICAL CENTER,7/1/13,6/30/14,31,4,0,18868,4119,0,246,10984,9,0,7884,4110,0,11994,4123440,325170,0,113353,2773650,960,0,1349790,324210,0,0,1057894808,58753923,7283717263,0,253644839,14087062,1725788539,0,241253060,27667,0,60591152,16719310,26194016,0,0,3839949,875726,92735947,0,0,18402032,1458969,101951384,33597,0,28215405,2685695,4394016,0,0,144410,22928,12882718,0,2635648,320733,31425497,20707,0,9139838,2334527,0,266116656,90197,0,121656411,33863157,31188047,0,0,4293483,203498,799972,0,0,35167,97212,0,808941313,172168,4645250112,0,248953495,58581755,2638467151,102669962,2884637,0,233840042
106341051,SUTTER GENERAL HOSPITAL & SUTTER MEMORIAL HOSPITAL,2801 L STREET,SACRAMENTO,95816,Sacramento County,SUTTER HEALTH,1/1/14,12/31/14,20,4,0,12933,2877,0,835,8283,7,0,4650,2870,0,7520,1574010,225495,0,188175,1137585,675,0,436425,224820,0,0,382451420,11019148,3148939692,0,109549999,3156342,906755966,0,111294332,9924,0,19900660,1988402,35122398,0,0,6238920,929886,24177781,0,0,8192210,889483,26017686,1943,0,15420760,1736776,216485,0,0,94810,9723,0,0,0,0,16080686,0,0,5450079,394543,0,78042487,0,0,32769203,5007913,2049806,0,0,488325,8714,749379,0,0,145413,41841,0,293751040,11867,2317042404,0,88700380,11007281,831897288,53805950,-4208000,0,104305999
106342344,KAISER FOUNDATION HOSPITALS - SOUTH SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,Sacramento County,KAISER FOUNDATION HOSPITALS,1/1/14,12/31/14,16,0,0,13297,0,0,0,3954,0,0,9343,0,0,9343,1317000,0,0,0,493156,0,0,823844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106342392,SIERRA VISTA HOSPITAL,8001 BRUCEVILLE ROAD,SACRAMENTO,95823,Sacramento County,"UNIVERSAL HEALTH SERVICES, INC.",1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58473710,0,0,0,33819625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54956010,0,0,0,3517700,0,0,0,11328386
106344011,SACRAMENTO COUNTY MENTAL HEALTH TREATMENT CENTER,2150 STOCKTON BOULEVARD,SACRAMENTO,95817,Sacramento County,SACRAMENTO COUNTY,7/1/13,6/30/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106344017,SUTTER CENTER FOR PSYCHIATRY,7700 FOLSOM BLVD,SACRAMENTO,95826,Sacramento County,SUTTER HEALTH,1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56748765,0,0,0,26431516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41601106,0,0,0,15147659,0,0,0,-8430889
106344021,HERITAGE OAKS HOSPITAL,4250 AUBURN BLVD,SACRAMENTO,95841,Sacramento County,"UNIVERSAL HEALTH SERVICES, INC.",1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54530935,0,0,0,38641662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46790955,0,0,0,7739980,0,0,0,16356535
106344029,MERCY HOSPITAL - FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,95630,Sacramento County,DIGNITY HEALTH,7/1/13,6/30/14,4,0,0,3157,0,0,0,1544,0,0,1613,0,0,1613,303420,0,0,0,173235,0,0,130185,0,0,0,92117987,0,651786542,0,25237688,0,184509201,0,19915591,0,0,8036076,0,5044019,0,0,1927154,0,1918476,0,0,468639,0,2434584,0,0,2766045,0,982943,0,0,242493,0,0,0,0,0,1203810,0,0,1851423,0,0,25689856,0,0,18820171,0,55099,0,0,0,0,654543,0,0,107065,0,0,57898921,0,355348271,0,34219066,0,296438271,10470513,0,0,47522000
106344035,VIBRA HOSPITAL OF SACRAMENTO,330 MONTROSE DRIVE,FOLSOM,95630,Sacramento County,VIBRA HEALTHCARE,1/1/14,12/31/14,2,0,0,76,0,0,0,76,0,0,0,0,0,0,3655,0,0,0,3655,0,0,0,0,0,0,1177536,0,97079792,0,357733,0,29361211,0,857796,0,0,0,0,115265,0,0,0,0,25860,0,0,0,0,65064,0,0,0,0,0,0,0,0,0,0,0,0,0,113551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1177536,0,97079792,0,0,0,0,-534431,0,0,2918633
106344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA,2425 STOCKTON BOULEVARD,SACRAMENTO,95817,Sacramento County,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIFORNIA,1/1/14,12/31/14,5,0,0,2153,0,0,0,1185,0,0,968,0,0,968,202522,0,0,0,162105,0,0,40417,0,0,0,0,0,0,0,0,0,1861974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1861974
106344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,4741 ENGLE ROAD,CARMICHAEL,95608,Sacramento County,"CRESTWOOD BEHAVIORAL HEALTH, INC.",1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4441399,0,0,0,4371581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4441399,0,0,0,0,0,0,0,700535
106344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,"2600 STOCKTON BLVD, STE B",SACRAMENTO,95817,Sacramento County,"CRESTWOOD BEHAVIORAL HEALTH, INC.",1/1/14,12/31/14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583380,0,0,0,4548270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4583380,0,0,0,0,0,0,0,974723
106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,95023,San Benito County,SAN BENITO HEALTHCARE DISTRICT,7/1/13,6/30/14,6,3,0,1233,1120,0,0,697,0,0,536,1120,0,1656,115373,52791,0,0,76185,0,0,39188,52791,0,0,17862968,9843536,269583083,0,5590214,3080533,82585005,0,2978583,0,0,2568535,3463664,44658,0,0,5262,7095,2848745,0,0,998201,1346072,474464,0,0,398481,537350,0,0,0,0,0,301444,0,184336,248575,244144,0,0,247272,333446,0,3119113,0,0,2835566,3823754,64863,0,0,5345,7209,487322,0,0,56634,76371,0,10563336,0,114404375,0,7299632,9843536,155178708,2280653,-941712,0,-1406902
106361110,BEAR VALLEY COMMUNITY HOSPITAL,41870 GARSTIN,BIG BEAR,92315,San Bernardino County,BEAR VALLEY COMMUNITY HOSPITAL,7/1/13,6/30/14,1,0,0,270,0,0,0,4,0,0,266,0,0,266,6950,0,0,0,495,0,0,6455,0,0,0,553698,0,38329623,0,125491,0,17791939,0,0,0,0,110656,0,0,0,0,62244,0,0,0,0,150819,0,0,0,0,20566,0,0,0,0,0,0,0,0,0,0,45026,0,0,144661,0,0,0,0,0,19726,0,0,0,0,0,0,0,0,0,0,0,0,45026,0,4275618,0,508672,0,34054005,-549551,0,0,-1152294
106361144,CHINO VALLEY MEDICAL CENTER,5451 WALNUT AVENUE,CHINO,91710,San Bernardino County,VERITAS HEALTH SERVICES INCORPORATED,1/1/14,12/31/14,4,0,0,1054,0,0,0,896,0,0,158,0,0,158,193750,0,0,0,166808,0,0,26942,0,0,0,14933033,0,389822954,0,3551588,0,93677312,0,2098634,0,0,608107,0,1413279,0,0,159607,0,2505002,0,0,74915,0,2389015,0,0,242799,0,0,0,0,0,0,0,0,0,0,3041455,0,0,1393187,0,0,339113,0,0,394162,0,0,0,0,0,0,251535,0,0,22223,0,0,12038033,0,236625821,0,2895000,0,153197133,-1911474,0,0,7168769
